h5ad_var	index
SNX10	1682
SEPHS1	1683
MRPL28	1684
HBQ1	1685
ITPKC	1686
CEACAM6	1687
FAT2	1688
RBM22	1689
TMED2	1690
ERO1B	1691
ZFAND6	1692
HSD17B2	1693
TXLNG	1694
PPEF1	1695
LAT2	1696
HUWE1	1697
ZW10	1698
ALG9	1699
MYBPC2	1700
NOX4	1701
ACOX3	1702
MTMR2	1703
PPP1R15A	1704
HSD17B14	1705
TRIP6	1706
ACHE	1707
FTL	1708
SRRT	1709
BAX	1710
NLK	1711
PIGS	1712
ADAMTS2	1713
TMPRSS11E	1714
ATXN7L3	1715
PGS1	1716
PSMC5	1717
UIMC1	1718
CETP	1719
MMP2	1720
MT3	1721
LPCAT2	1722
GNAO1	1723
OGFOD1	1724
SH3BP2	1725
NOP14	1726
ADD1	1727
L2HGDH	1728
TXNDC16	1729
RTRAF	1730
NID2	1731
GMCL1	1732
SF3B2	1733
KLHL42	1734
GNAS	1735
DNM1L	1736
PTHLH	1737
PHACTR3	1738
ERGIC2	1739
TFAP2C	1740
AURKA	1741
CASS4	1742
PIR	1743
AAMDC	1744
RFX2	1745
METTL2A	1746
SULT2B1	1747
ALG6	1748
CNOT3	1749
GP6	1750
PTPN4	1751
DDX18	1752
KHSRP	1753
GNA11	1754
ASAP3	1755
EDEM2	1756
DNMT3B	1757
REM1	1758
TPX2	1759
PDRG1	1760
EPB41L1	1761
SLC15A1	1762
DOCK9	1763
ANKRD10	1764
TGDS	1765
DOCK3	1766
C3orf18	1767
COQ9	1768
TMEM40	1769
KIF9	1770
ARHGAP28	1771
CRLS1	1772
PPP1R13B	1773
ATRN	1774
SMOX	1775
SIGLEC1	1776
FKBP1A	1777
NSFL1C	1778
SLC4A11	1779
DNAAF9	1780
ZNF343	1781
EBF4	1782
CPXM1	1783
MAVS	1784
LZTS3	1785
F11_ENSG00000088926	1786
XRN2	1787
KIZ	1788
DYNLL1	1789
TESC	1790
SNX5	1791
RPL6	1792
SIRPG	1793
MAPKAPK5	1794
P2RX7	1795
ESF1	1796
RBBP9	1797
ANAPC5	1798
SLC23A2	1799
SLC8B1	1800
TMEM230	1801
DZANK1	1802
KDM2B	1803
CFAP61	1804
LHX5	1805
TASP1	1806
OAS1	1807
GCN1	1808
RPLP0	1809
PXN	1810
SIRT4	1811
RPH3A	1812
KIF16B	1813
TRMT6	1814
CHGB	1815
PEBP1	1816
TBX5	1817
BRAP	1818
ERP29	1819
NOS1	1820
FUS	1821
IGBP1	1822
FXYD5	1823
ZNF302	1824
GRAMD1A	1825
FXYD3	1826
HEPH	1827
CDIP1	1828
CMTM1	1829
KCNH4	1830
GANAB	1831
GMIP	1832
RBM41	1833
BIRC5	1834
LAG3	1835
MLF2	1836
OTUB2	1837
DDX24	1838
ZBTB25	1839
NECAP1	1840
ARHGAP4	1841
ANKRD24	1842
DHX32	1843
RCOR1	1844
GPATCH2L	1845
LTBP4	1846
BLVRB	1847
SLC9A1	1848
SPTLC1	1849
PAPOLA	1850
CCNK	1851
PCBP4	1852
RGS1	1853
YPEL3	1854
MRPS33	1855
NDUFB2	1856
NUDC	1857
MAEA	1858
ICAM1	1859
STRN4	1860
IRAK3	1861
LYZ	1862
SI	1863
MUL1	1864
TFAP4	1865
PDCD7	1866
SPG21	1867
FETUB	1868
DNAJB11	1869
P3H2	1870
THPO	1871
CHRD	1872
FLT3LG	1873
RAB11FIP3	1874
GNPTG	1875
ZNF268	1876
GOLGA3	1877
PABPC4	1878
CD209	1879
CERS4	1880
MCOLN1	1881
USP48	1882
EFNB1	1883
PDPR	1884
AARS1	1885
GLG1	1886
KIF4A	1887
TNRC6A	1888
PLEKHG2	1889
DLL3	1890
NAT14	1891
PITPNM2	1892
EXOC1	1893
RBM27	1894
POU4F3	1895
OSBPL8	1896
DTX2	1897
NLRC4	1898
PUS7	1899
LAMB4	1900
NRCAM	1901
LAMB1	1902
SLC26A4	1903
SLC26A3	1904
DLD	1905
WDR7	1906
TXNL1	1907
IL5RA	1908
ABCC6	1909
CMTM6	1910
ITGA6	1911
RAPGEF4	1912
MAP3K20	1913
SMPX	1914
FH	1915
SEL1L3	1916
TF	1917
CDV3	1918
MYO15A	1919
ALKBH5	1920
APOH	1921
NLRP1	1922
PITPNM3	1923
SPAG7	1924
ORC6	1925
ZFHX4	1926
SLC17A6	1927
CPA1	1928
ZC3HC1	1929
ESR1	1930
RGS17	1931
ANGPT2	1932
TMEM101	1933
CD200	1934
CCDC80	1935
CMA1	1936
PSME1	1937
PPP2R3C	1938
HAUS4	1939
JPH4	1940
MYH7	1941
CEBPE	1942
SLC7A8	1943
OSGEP	1944
SLC22A17	1945
RNF31	1946
SCFD1	1947
G2E3	1948
HECTD1	1949
HNRNPC	1950
RPGRIP1	1951
SUPT16H	1952
TOX4	1953
GEMIN2	1954
TGM1	1955
TINF2	1956
DAZL	1957
TBL1Y	1958
SEMA6A	1959
TRPM7	1960
TYRO3	1961
WDR76	1962
CAPN3	1963
SNAP23	1964
TBX15	1965
PHGDH	1966
COL9A3	1967
EZR	1968
MYL6	1969
AGO1	1970
TEKT2	1971
CLSPN	1972
RFFL	1973
UNC13D	1974
MFSD11	1975
DPYSL2	1976
TGFB2	1977
GPATCH2	1978
NUP50	1979
CDC45	1980
COMT	1981
ADA2	1982
ECHDC1	1983
LRRFIP2	1984
SEC22C	1985
XYLB	1986
HDAC6	1987
OR1I1	1988
GABRP	1989
KRT31	1990
CDC6	1991
UPRT	1992
CDC23	1993
AAAS	1994
CBX5	1995
FMO2	1996
SUCO	1997
MSH2	1998
MAP3K1	1999
DHPS	2000
HOOK2	2001
NXPE1	2002
ARCN1	2003
EPB41L4B	2004
TMEM38B	2005
PSMD5	2006
PTGS1	2007
NUP188	2008
CRAT	2009
SH2D3C	2010
NANS	2011
TBC1D2	2012
WHRN	2013
PDE6C	2014
CWF19L1	2015
SEMA4G	2016
BTAF1	2017
IKZF5	2018
BLNK	2019
TLL2	2020
CYP26A1	2021
TDRD1	2022
SORBS1	2023
CRTAC1	2024
BAMBI	2025
IL11	2026
MYO3A	2027
WAC	2028
CREM	2029
NUBP2	2030
TPSD1	2031
SMIM24	2032
HIVEP1	2033
TREM2	2034
KCNK16	2035
CRISP3	2036
FKBP5	2037
SRPK1	2038
BRPF3	2039
MRPS18A	2040
PGC	2041
TMEM14A	2042
EFHC1	2043
NCR2	2044
HSP90AB1	2045
MLN	2046
CDC5L	2047
ITPR3	2048
ZNF184	2049
DSP	2050
SIRT1	2051
HNRNPH3	2052
IFT74	2053
JAK2	2054
IL12RB1	2055
ABL1	2056
ACOT7	2057
SH3GLB1	2058
CDC7	2059
SYDE2	2060
PCSK5	2061
SCD	2062
TMED1	2063
ABLIM1	2064
ERMP1	2065
RAB18	2066
NRP1	2067
PRTFDC1	2068
PALMD	2069
TSPAN15	2070
MACROH2A2	2071
WASHC2A	2072
MAST3	2073
MZF1	2074
OCEL1	2075
MYO9B	2076
KCNK6	2077
CATSPERG	2078
PSMD8	2079
FBXL19	2080
STX1B	2081
HSD3B7	2082
SETD1A	2083
BCL7C	2084
MAGEB2	2085
EFNA2	2086
CIRBP	2087
ATP5F1D	2088
CBARP	2089
PCDH11Y	2090
AMELY	2091
IGFALS	2092
HNRNPM	2093
MARCHF2	2094
NDUFB7	2095
TECR	2096
TIMM13	2097
CDC34	2098
MTAP	2099
MISP	2100
CEP170B	2101
POLR2E	2102
POLRMT	2103
HCN2	2104
CDHR5	2105
IZUMO4	2106
RASSF7	2107
GADD45B	2108
PALM	2109
MADCAM1	2110
MKNK2	2111
ARVCF	2112
TRMT2A	2113
RANBP1	2114
ZDHHC8	2115
KLHL22	2116
MED15	2117
SERPIND1	2118
SNAP29	2119
CRKL	2120
LZTR1	2121
MMP11	2122
CECR2	2123
SMARCB1	2124
P2RX6	2125
DERL3	2126
SLC7A4	2127
BCL2L13	2128
DDTL	2129
DDT	2130
OSM	2131
CABIN1	2132
TBC1D10A	2133
SUSD2	2134
SF3A1	2135
GGT5	2136
RNF215	2137
SEC14L2	2138
SEC14L3	2139
SPECC1L	2140
PPIL2	2141
UPB1	2142
YPEL1	2143
SNRPD3	2144
PES1	2145
MAPK1	2146
GGT1	2147
PRODH	2148
PPM1F	2149
SLC35E4	2150
TOP3B	2151
CRYBB3	2152
CYTH4	2153
ESS2	2154
MFNG	2155
CARD10	2156
SLC25A1	2157
GRK3	2158
PLA2G3	2159
LGALS2	2160
GGA1	2161
HIRA	2162
SH3BP1	2163
SEZ6L	2164
LGALS1	2165
HPS4	2166
PIK3IP1	2167
ENSG00000100101.15	2168
SRRD	2169
PATZ1	2170
TRIOBP	2171
TFIP11	2172
GCAT	2173
GGTLC2	2174
CRYBB1	2175
ANKRD54	2176
EIF3L	2177
SNU13	2178
MICALL1	2179
POLR2F	2180
SOX10	2181
CCDC134	2182
DEPDC5	2183
PICK1	2184
TTC28	2185
SLC16A8	2186
CENPM	2187
SEPTIN3	2188
SLC5A1	2189
SLC5A4	2190
KDELR3	2191
CYP2D6	2192
DDX17	2193
DMC1	2194
TCF20	2195
HSCB	2196
CBY1	2197
TOMM22	2198
RSPH14	2199
XBP1	2200
RTCB	2201
JOSD1	2202
FBXO7	2203
GTPBP1	2204
POLDIP3	2205
RAB36	2206
TIMP3	2207
PPP6R2	2208
SBF1	2209
SUN2	2210
CYB5R3	2211
DNAL4	2212
C22orf31	2213
MIOX	2214
LMF2	2215
RHBDD3	2216
PACSIN2	2217
TTLL1	2218
RASL10A	2219
AP1B1	2220
HMGXB4	2221
TOM1	2222
NEFH	2223
CHKB	2224
BIK	2225
HMOX1	2226
MCAT	2227
THOC5	2228
MCM5	2229
APOBEC3H	2230
ARSA	2231
TSPO	2232
RASD2	2233
TTLL12	2234
CBX7	2235
PDGFB	2236
ACR	2237
CABP7	2238
RPL3	2239
ZMAT5	2240
RBFOX2	2241
SYNGR1	2242
TAB1	2243
ASCC2	2244
MTMR3	2245
MIEF1	2246
APOL4	2247
PNPLA5	2248
APOL1	2249
PNPLA3	2250
MYH9	2251
CACNA1I	2252
SAMM50	2253
TXN2	2254
FOXRED2	2255
GRAP2	2256
EIF3D	2257
TNRC6B	2258
SGSM3	2259
IFT27	2260
PVALB	2261
KIAA0930	2262
NCF4	2263
CSF2RB	2264
SLC25A17	2265
UPK3A	2266
FAM118A	2267
KCTD17	2268
ST13	2269
IL2RB	2270
RBX1	2271
EP300	2272
L3MBTL2	2273
CHADL	2274
RANGAP1	2275
ZC3H7B	2276
PHF5A	2277
ACO2	2278
POLR3H	2279
TRMU	2280
PMM1	2281
DESI1	2282
CERK	2283
BRD1	2284
ZBED4	2285
MLC1	2286
HDAC10	2287
KCNK10	2288
ABHD4	2289
KHNYN	2290
FKBP3	2291
SDR39U1	2292
CTSG	2293
GZMH	2294
GZMB	2295
RBM23	2296
PRMT5	2297
COCH	2298
AP4S1	2299
POLE2	2300
VCPKMT	2301
SOS2	2302
CDKL1	2303
NIN	2304
PYGL	2305
TRIM9	2306
PSMC6	2307
GNPNAT1	2308
DDHD1	2309
CDKN3	2310
CNIH1	2311
CGRRF1	2312
ATP6V1D	2313
CCDC198	2314
PLEK2	2315
PIGH	2316
LRRC74A	2317
PSMA3	2318
VTI1B	2319
TIMM9	2320
GSTZ1	2321
KIAA0586	2322
TMED8	2323
SAMD15	2324
AHSA1	2325
DAAM1	2326
ISM2	2327
SPTLC2	2328
RIN3	2329
LGMN	2330
ALKBH1	2331
SNW1	2332
CHGA	2333
ITPK1	2334
DHRS7	2335
PPM1A	2336
SIX4	2337
GALNT16	2338
ASB2	2339
CEP128	2340
ERH	2341
HIF1A	2342
SUSD6	2343
SRSF5	2344
SLC10A1	2345
EIF5	2346
SERPINA4	2347
SLC8A3	2348
DICER1	2349
ZFYVE21	2350
MTHFD1	2351
TCL1A	2352
ZC3H14	2353
TELO2	2354
PCNX1	2355
BDKRB1	2356
GSKIP	2357
VRK1	2358
PSMC1	2359
PAPLN	2360
RPS6KA5	2361
PPP4R3A	2362
C14orf93	2363
PSMB5	2364
YY1	2365
ACIN1	2366
CCNB1IP1	2367
TRIP11	2368
APEX1	2369
PABPN1	2370
EFS	2371
ARHGAP5	2372
CINP	2373
DHRS2	2374
SRP54	2375
CPNE6	2376
CHD8	2377
PCK2	2378
PRORP	2379
DCAF11	2380
PSMA6	2381
NFKBIA	2382
EMC9	2383
PSME2	2384
BRMS1L	2385
REC8	2386
TM9SF1	2387
SEC23A	2388
GMPR2	2389
PNN	2390
RABGGTA	2391
NFATC4	2392
PLTP	2393
PCIF1	2394
GSS	2395
MMP9	2396
VSX1	2397
TRPC4AP	2398
PYGB	2399
ABHD12	2400
PROCR	2401
GINS1	2402
NINL	2403
CD40	2404
UQCC1	2405
ZMYND8	2406
SGK2	2407
IFT52	2408
MYBL2	2409
R3HDML	2410
HNF4A	2411
NDRG3	2412
SLA2	2413
RAB5IF	2414
NFATC2	2415
RIMS4	2416
PABPC1L	2417
STK4	2418
SALL4	2419
ADNP	2420
PFDN4	2421
DOK5	2422
CSTF1	2423
BMP7	2424
RAE1	2425
TPD52L2	2426
DNAJC5	2427
NELFCD	2428
CTSZ	2429
PRPF6	2430
TUBB1	2431
PRELID3B	2432
HRH3	2433
MTG2	2434
PSMA7	2435
SLCO4A1	2436
NTSR1	2437
MRGBP	2438
TCFL5	2439
DIDO1	2440
GID8	2441
SLC17A9	2442
BIRC7	2443
NKAIN4	2444
ARFGAP1	2445
AVP	2446
COL20A1	2447
CHRNA4	2448
EEF1A2	2449
PTK6	2450
GMEB2	2451
ADISSP	2452
SPEF1	2453
CDC25B	2454
ISM1	2455
RNF24	2456
ARFRP1	2457
NDUFAF5	2458
SEL1L2	2459
TRIB3	2460
RASSF2	2461
CSNK2A1	2462
SLC52A3	2463
ANGPT4	2464
RSPO4	2465
CDS2	2466
PROKR2	2467
HM13	2468
SNPH	2469
MYLK2	2470
SIRPB1	2471
SEC23B	2472
FERMT1	2473
HAO1	2474
PDYN	2475
CCM2L	2476
PLCB4	2477
MYL9	2478
HCK	2479
TM9SF4	2480
TLDC2	2481
CRNKL1	2482
POFUT1	2483
SAMHD1	2484
PAK5	2485
KIF3B	2486
MROH8	2487
NOP56	2488
MANBAL	2489
IDH3B	2490
MAPRE1	2491
JAG1	2492
CDK5RAP1	2493
SNTA1	2494
OXT	2495
TTI1	2496
E2F1	2497
RPRD1B	2498
PXMP4	2499
CHMP4B	2500
BPI	2501
CST9L	2502
SLC32A1	2503
CST3	2504
ASIP	2505
CST4	2506
ACTR5	2507
WFDC2	2508
AHCY	2509
PPP1R16B	2510
SPINT3	2511
FAM83D	2512
EPPIN	2513
DHX35	2514
DNTTIP1	2515
MAP1LC3A	2516
SYNDIG1	2517
PIGU	2518
TNNC2	2519
ACOT8	2520
APMAP	2521
CELF4	2522
ZNF516	2523
CDH20	2524
ADNP2	2525
RBFA	2526
USP14	2527
VAPA	2528
METTL4	2529
LPIN2	2530
SMCHD1	2531
MYOM1	2532
MYL12A	2533
CEP76	2534
ST8SIA5	2535
CEP192	2536
RNMT	2537
SMAD7	2538
LIPG	2539
LAMA1	2540
RNF125	2541
ANKRD12	2542
NOL4	2543
POLI	2544
MIB1	2545
RBBP8	2546
RIOK3	2547
CSTF2	2548
H2BW2	2549
MXRA5	2550
VSIG1	2551
PSMD10	2552
ATG4A	2553
STS	2554
TBL1X	2555
GPR143	2556
PGRMC1	2557
POLA1	2558
MID1	2559
NKAP	2560
RHOXF1	2561
NXT2	2562
GUCY2F	2563
ATP1B4	2564
ALG13	2565
PRPS2	2566
TLR8	2567
MOSPD1	2568
AMMECR1	2569
CHRDL1	2570
WDR13	2571
SUV39H1	2572
PAGE4	2573
SRPX	2574
GLRA2	2575
XIAP	2576
STAG2	2577
ATP11C	2578
MCF2	2579
F9_ENSG00000101981	2580
ABCD1	2581
CCDC22	2582
CACNA1F	2583
SYP	2584
PLP2	2585
BMX	2586
LUZP4	2587
PLS3	2588
NAA10	2589
RENBP	2590
ELF4	2591
SMARCA1	2592
MTMR8	2593
ASB9	2594
ZC3H12B	2595
RBBP7	2596
PPP1R2C	2597
KCND1	2598
OPN1LW	2599
SLC25A14	2600
FMR1	2601
PIM2	2602
SCML2	2603
SLC35A2	2604
PQBP1	2605
RS1	2606
PCSK1N	2607
EMD	2608
TAFAZZIN	2609
RAB40AL	2610
PGK1	2611
GATA1	2612
MAGT1	2613
SMS	2614
PHEX	2615
UBL4A	2616
CD99L2	2617
EEA1	2618
RP2	2619
JADE3	2620
CDK16	2621
USP11	2622
PCYT1B	2623
BRS3	2624
HTATSF1	2625
VGLL1	2626
CD40LG	2627
TIMP1	2628
KLHL4	2629
GABRE	2630
PCDH11X	2631
FGD1	2632
PIN4	2633
PORCN	2634
ITIH6	2635
MAGED2	2636
RBM3	2637
KLF8	2638
SRPX2	2639
SYTL4	2640
ZDHHC15	2641
CENPI	2642
DRP2	2643
TAF7L	2644
PBDC1	2645
GLA	2646
ARMCX3	2647
BEX4	2648
RUBCNL	2649
NALCN	2650
FGF14	2651
HTR2A	2652
NDFIP2	2653
TNFSF13B	2654
FNDC3A	2655
MLNR	2656
CDADC1	2657
CAB39L	2658
KLF5	2659
STK24	2660
ACP5	2661
DNAJC3	2662
UGGT2	2663
ARHGEF7	2664
FGF9	2665
SGCG	2666
PARP4	2667
SUPT20H	2668
MRPS31	2669
SLC25A15	2670
KPNA3	2671
FLT1	2672
RGCC	2673
VWA8	2674
DGKH	2675
KATNAL1	2676
INTS6	2677
ACOD1	2678
DHRS12	2679
MEDAG	2680
TSC22D1	2681
CLN5	2682
OLFM4	2683
MSLN	2684
MGRN1	2685
ZNF629	2686
TRADD	2687
HSF4	2688
CORO1A	2689
MAPK3	2690
GDPD3	2691
ELMO3	2692
MT4	2693
PHKB	2694
LYRM1	2695
NUTF2	2696
NUP93	2697
CENPT	2698
TSNAXIP1	2699
NFAT5	2700
LONP2	2701
N4BP1	2702
CBLN1	2703
ARL2BP	2704
PLLP	2705
ZNF423	2706
CCL22	2707
DHODH	2708
CCL17	2709
CTCF	2710
ACD	2711
POLR2C	2712
PARD6A	2713
ZNF821	2714
MMP15	2715
USB1	2716
CYB5B	2717
CCDC113	2718
PRSS54	2719
NME3	2720
NDRG4	2721
PSMD7	2722
SETD6	2723
SLC38A7	2724
VAC14	2725
HAS3	2726
TANGO6	2727
COG4	2728
SMPD3	2729
SLC7A6OS	2730
SLC7A6	2731
PLA2G15	2732
ESRP2	2733
FA2H	2734
WDR59	2735
MON1B	2736
CMC2	2737
AXIN1	2738
HCFC1R1	2739
NPRL3	2740
MLYCD	2741
MPG	2742
NECAB2	2743
HSDL1	2744
TAF1C	2745
NAGPA	2746
WFDC1	2747
SEC14L5	2748
COTL1	2749
USP10	2750
CRISPLD2	2751
TSC2	2752
ZNF500	2753
NME4	2754
ABCC1	2755
NOMO3	2756
LMF1	2757
FOXF1	2758
CIAO3	2759
MTHFSD	2760
CLCN7	2761
HAGHL	2762
ANTKMT	2763
SLC7A5	2764
METRN	2765
FBXO31	2766
STUB1	2767
RHBDL1	2768
NUBP1	2769
UBE2I	2770
ZP2	2771
MEFV	2772
CRYM	2773
EEF2K	2774
CAPN15	2775
PIEZO1	2776
GSPT1	2777
ZNF174	2778
CLUAP1	2779
UBFD1	2780
PRSS33	2781
EARS2	2782
ELOB	2783
GGA2	2784
AQP8	2785
CPPED1	2786
USP31	2787
HMOX2	2788
DNAJA3	2789
CORO7-PAM16	2790
BFAR	2791
SALL1	2792
TOX3	2793
RBL2	2794
QPRT	2795
XYLT1	2796
PYCARD	2797
RPGRIP1L	2798
MAZ	2799
STX4	2800
CDIPT	2801
BCKDK	2802
KAT8	2803
NOMO1	2804
IL21R	2805
SYT17	2806
TMC5	2807
CCP110	2808
VPS35L	2809
SLC6A2	2810
RNF40	2811
KNOP1	2812
AQP9	2813
AAGAB	2814
IQCH	2815
LACTB	2816
CORO2B	2817
CSK	2818
HERC1	2819
TRIP4	2820
MTFMT	2821
RASL12	2822
AP3B2	2823
ACSBG1	2824
IGDCC4	2825
RAB11A	2826
CTSH	2827
TTC23	2828
CD276	2829
FAH	2830
CEMIP	2831
RPAP1	2832
HOMER2	2833
EHD4	2834
TMEM87A	2835
ZNF106	2836
CEP152	2837
ATP8B4	2838
OCA2	2839
DTWD1	2840
TGM5	2841
ENTREP2	2842
GABPB1	2843
TJP1	2844
BMF	2845
DMXL2	2846
SCG3	2847
DNAJC17	2848
EIF3J	2849
SPG11	2850
RHOV	2851
VPS18	2852
OIP5	2853
SLC30A4	2854
BLOC1S6	2855
MYEF2	2856
SGK3	2857
PDGFRL	2858
CSPP1	2859
ZDHHC2	2860
BRF2	2861
TRIM35	2862
ZFAND1	2863
RP1	2864
CA2	2865
FZD3	2866
INTS9	2867
RIPK2	2868
EYA1	2869
NBN	2870
TRPA1	2871
CPQ	2872
DECR1	2873
CALB1	2874
BPNT2	2875
SFRP1	2876
LAPTM4B	2877
UBE2W	2878
POP1	2879
NIPAL2	2880
IKBKB	2881
PLAT	2882
JPH1	2883
DKK4	2884
STK3	2885
GDAP1	2886
RAB2A	2887
EIF3E	2888
EMC2	2889
ESRP1	2890
CCN4	2891
NDRG1	2892
ZC2HC1A	2893
IL7	2894
STMN2	2895
ARMC1	2896
TRPS1	2897
SPAG1	2898
CHRAC1	2899
NCALD	2900
SNX16	2901
GML	2902
UBR5	2903
GSDMD	2904
GFUS	2905
PYCR3	2906
EEF1D	2907
ANXA13	2908
SQLE	2909
SH2D4A	2910
INTS10	2911
ERI1	2912
SLC39A14	2913
MTMR9	2914
LEPROTL1	2915
DCTN6	2916
R3HCC1	2917
GSR	2918
TNFRSF10A	2919
UBXN8	2920
PPP2CB	2921
ERICH1	2922
NEFM	2923
TUSC3	2924
ARHGEF10	2925
KLHDC4	2926
MCM4	2927
ADAM2	2928
KCTD9	2929
FGL1	2930
ASAH1	2931
BNIP3L	2932
MAN2B1	2933
KCNN4	2934
TULP2	2935
NUCB1	2936
DHDH	2937
GYS1	2938
MAP4K1	2939
ECH1	2940
HNRNPL	2941
NFKBIB	2942
LHB	2943
TUBB4A	2944
SARS2	2945
KCNA7	2946
SNRNP70	2947
CLPTM1	2948
RELB	2949
CLASRP	2950
LIN7B	2951
PPP1R37	2952
FCGRT	2953
PIH1D1	2954
CKM	2955
ARHGEF18	2956
PPP1R13L	2957
PEX11G	2958
ERCC2	2959
DOT1L	2960
PLEKHJ1	2961
SLC17A7	2962
RNASEH2A	2963
KLC3	2964
CD37	2965
SF3A2	2966
AMH	2967
DKKL1	2968
LYL1	2969
OAZ1	2970
TRMT1	2971
STX10	2972
RETN	2973
FCER2	2974
DMPK	2975
CLEC4M	2976
RSPH6A	2977
TBC1D17	2978
IL4I1	2979
TLE6	2980
YJU2B	2981
PTOV1	2982
TLE5	2983
NOVA2	2984
SGTA	2985
LILRB1	2986
MED25	2987
LILRA1	2988
SNAPC2	2989
C19orf53	2990
TIMM44	2991
CCDC61	2992
IL27RA	2993
ASF1B	2994
TNNT1	2995
VRK3	2996
FAM32A	2997
PPP6R1	2998
C19orf44	2999
MED26	3000
OLFM2	3001
RASAL3	3002
AKAP8	3003
EPHX3	3004
ILVBL	3005
ZNF419	3006
SYDE1	3007
CASP14	3008
SLC1A6	3009
AURKC	3010
POP4	3011
CCNE1	3012
URI1	3013
PDCD5	3014
ANKRD27	3015
RPS16	3016
TIMM50	3017
LGALS13	3018
FBL	3019
DYRK1B	3020
CLC	3021
CCNP	3022
GPI	3023
AKT2	3024
PLD3	3025
PRX	3026
PIAS4	3027
NUMBL	3028
EBI3	3029
YJU2	3030
SHD	3031
TBCB	3032
FSD1	3033
POLR2I	3034
OVOL3	3035
CLIP3	3036
ZFR2	3037
SLC1A5	3038
PRKD2	3039
TJP3	3040
APLP1	3041
CACTIN	3042
CCDC9	3043
HNRNPUL1	3044
FZR1	3045
BBC3	3046
TGFB1	3047
DENND3	3048
DMAC2	3049
CEACAM4	3050
PLIN3	3051
MYH14	3052
MRPL4	3053
SIGLEC8	3054
CD79A	3055
LIM2	3056
ICAM4	3057
RPS19	3058
NOP53	3059
NKG7	3060
ICAM5	3061
ETFB	3062
CD33	3063
CEACAM5	3064
CRX	3065
BABAM1	3066
TYK2	3067
SULT2A1	3068
CDC37	3069
NAPA	3070
RABAC1	3071
ATP1A3	3072
MEIS3	3073
PTPRS	3074
CNFN	3075
ZNRF4	3076
MEGF8	3077
KDELR1	3078
CYTH2	3079
GRWD1	3080
GRIN2D	3081
SYNGR4	3082
CLEC11A	3083
ODAD1	3084
CARD8	3085
LIG1	3086
SIGLEC6	3087
ZNF175	3088
PLA2G4C	3089
CABP5	3090
HAS1	3091
RAB3D	3092
DBP	3093
TMEM205	3094
CAPS	3095
PLPPR2	3096
FAM83E	3097
RASIP1	3098
THEG	3099
FGF21	3100
BCAT2	3101
MIER2	3102
PLEKHA4	3103
PPP2R1A	3104
TNPO2	3105
WDR83OS	3106
CACNG7	3107
GCDH	3108
LILRB5	3109
KLF1	3110
DNASE2	3111
MAST1	3112
LENG1	3113
PRPF31	3114
TFPT	3115
JAK3	3116
RPL18A	3117
SLC5A5	3118
KCNN1	3119
ARRDC2	3120
PIK3R2	3121
RAB3A	3122
PDE4C	3123
ISYNA1	3124
ELL	3125
CRTC1	3126
COMP	3127
UPK1A	3128
COPE	3129
DDX49	3130
ETV2	3131
ATP4A	3132
ARMC6	3133
TMEM147	3134
GAPDHS	3135
MAG	3136
TMEM59L	3137
HAMP	3138
USF2	3139
LSR	3140
KXD1	3141
FKBP8	3142
SUGP1	3143
HPN	3144
ZNF14	3145
SCN1B	3146
PBX4	3147
ERF	3148
GSK3A	3149
ATP13A1	3150
ZNF574	3151
GRIK5	3152
SIPA1L3	3153
ZNF85	3154
ETHE1	3155
CADM4	3156
SMG9	3157
AVL9	3158
RUNDC3B	3159
CFAP69	3160
GTPBP10	3161
RASA4	3162
CDK6	3163
PMPCB	3164
DNAJC2	3165
TFPI2	3166
BET1	3167
NAMPT	3168
POLR1F	3169
PIK3CG	3170
PON3	3171
PON2	3172
ITGB8	3173
HBP1	3174
DUS4L	3175
SP4	3176
WDR91	3177
DNAH11	3178
CBLL1	3179
DLX5	3180
MTPN	3181
STEAP1B	3182
PTN	3183
PALS2	3184
GSDME	3185
ATP6V0A4	3186
ZC3HAV1	3187
TTC26	3188
OGDH	3189
NPVF	3190
ADAP1	3191
TFEC	3192
H2AZ2	3193
CAV2	3194
CAV1	3195
MET	3196
RNF32	3197
LMBR1	3198
WNT2	3199
HOXA1	3200
DNAJB6	3201
HOXA2	3202
HOXA3	3203
LFNG	3204
HOXA5	3205
HOXA6	3206
BRAT1	3207
IQCE	3208
ANKRD7	3209
VIPR2	3210
TSPAN12	3211
SSBP1	3212
HOXA13	3213
CPED1	3214
EVX1	3215
HIBADH	3216
TAX1BP1	3217
CPVL	3218
CHN2	3219
GRB10	3220
ABHD11	3221
COBL	3222
FKBP14	3223
PLEKHA8	3224
STX1A	3225
NOD1	3226
GARS1	3227
CRHR2	3228
EPHB6	3229
MINDY4	3230
GHRHR	3231
CASP2	3232
CHCHD2	3233
CCL24	3234
HSPB1	3235
NPTX2	3236
PDAP1	3237
BUD31	3238
PTCD1	3239
CYP3A5	3240
ZKSCAN1	3241
EIF3B	3242
SNX8	3243
NUDT1	3244
PTPRZ1	3245
TAF6	3246
WASL	3247
HYAL4	3248
SPAM1	3249
AIMP2	3250
TFR2	3251
FSCN3	3252
MOSPD3	3253
PAX4	3254
PCOLCE	3255
FBXO24	3256
PPP1R17	3257
RBM28	3258
USP42	3259
IMPDH1	3260
AGFG2	3261
LSM5	3262
SERPINE1	3263
AP1S1	3264
MOGAT3	3265
C1GALT1	3266
PLOD3	3267
RPA3	3268
